cc_account_no,card_number,transaction_id,card_type,transaction_date,merchant_code,area_of_expense,transaction_amt,transaction_mode
785302661,XXXXXXXXXXXX9702,685302661XXXX970230/09/20181044386914,Platinum,30/9/2019,1044386914,FOOD,36512,POS
785302662,XXXXXXXXXXXX5287,685302662XXXX5287431021028359007,Membership,1/2/2019,1028359007,FOOD,67888,POS
785302662,XXXXXXXXXXXX6009,685302662XXXX6009431121019748385,Membership,1/12/2019,1019748385,ENTERTAINMENT,43851,POS
785302662,XXXXXXXXXXXX7989,685302662XXXX7989431411010287266,Membership,2/10/2019,1010287266,PETROL PUMPS,90025,POS
785302662,XXXXXXXXXXXX8835,685302662XXXX8835431631040976699,Membership,3/4/2019,1040976699,GROCERIES,16786,POS
785302662,XXXXXXXXXXXX6642,685302662XXXX6642431991064562531,Membership,4/9/2019,1064562531,UTILITIES,51193,POS
785302662,XXXXXXXXXXXX1044,685302662XXXX1044432321029496706,Membership,5/12/2019,1029496706,GROCERIES,82673,POS
785302662,XXXXXXXXXXXX5984,685302662XXXX5984432611001907390,Membership,6/10/2019,1001907390,FOOD,45233,POS
785302662,XXXXXXXXXXXX6999,685302662XXXX6999432611097200055,Membership,6/10/2019,1097200055,UTILITIES,69079,POS
785302662,XXXXXXXXXXXX8765,685302662XXXX8765432831099284725,Membership,7/2/2019,1099284725,ENTERTAINMENT,95972,POS
785302662,XXXXXXXXXXXX6611,685302662XXXX6611433131056625548,Membership,8/1/2019,1056625548,PETROL PUMPS,30584,POS
785302662,XXXXXXXXXXXX9486,685302662XXXX9486433451098822179,Membership,9/2/2019,1098822179,UTILITIES,50344,POS
785302662,XXXXXXXXXXXX4555,685302662XXXX4555433761071351277,Membership,10/3/2019,1071351277,UTILITIES,34933,POS
785302662,XXXXXXXXXXXX7328,685302662XXXX7328434121086750784,Membership,11/8/2019,1086750784,UTILITIES,23966,POS
785302662,XXXXXXXXXXXX3419,685302662XXXX3419434431013237903,Membership,12/9/2019,1013237903,UTILITIES,24795,POS
785302662,XXXXXXXXXXXX4524,685302662XXXX452413/01/20181026339860,Membership,13/1/2019,1026339860,PETROL PUMPS,7562,POS
785302662,XXXXXXXXXXXX4050,685302662XXXX405014/03/20181070768239,Membership,14/3/2019,1070768239,PETROL PUMPS,37453,POS
785302662,XXXXXXXXXXXX7155,685302662XXXX715514/05/20181069430918,Membership,14/5/2019,1069430918,PETROL PUMPS,86168,POS
785302662,XXXXXXXXXXXX1423,685302662XXXX142316/07/20181006636124,Membership,16/7/2019,1006636124,UTILITIES,97793,POS
785302662,XXXXXXXXXXXX9964,685302662XXXX996421/11/20181011655678,Membership,21/11/2019,1011655678,GROCERIES,55986,POS
785302662,XXXXXXXXXXXX7176,685302662XXXX717623/08/20181072003546,Membership,23/8/2019,1072003546,UTILITIES,79565,POS
785302662,XXXXXXXXXXXX7348,685302662XXXX734825/09/20181094436817,Membership,25/9/2019,1094436817,PETROL PUMPS,64793,POS
785302662,XXXXXXXXXXXX5213,685302662XXXX521325/11/20181043904444,Membership,25/11/2019,1043904444,TRAVEL,84259,POS
785302662,XXXXXXXXXXXX5975,685302662XXXX597526/10/20181002336412,Membership,26/10/2019,1002336412,FOOD,2724,POS
785302662,XXXXXXXXXXXX3156,685302662XXXX315627/06/20181022839869,Membership,27/6/2019,1022839869,PETROL PUMPS,53423,POS
785302662,XXXXXXXXXXXX7553,685302662XXXX755328/12/20181074051025,Membership,28/12/2019,1074051025,TRAVEL,57042,POS
785195474,XXXXXXXXXXXX5907,685195474XXXX5907431031054237592,Platinum,1/3/2019,1054237592,TRAVEL,50725,POS
785195474,XXXXXXXXXXXX3192,685195474XXXX3192431111074757548,Platinum,1/11/2019,1074757548,WITHDRAWAL,28522,ATM
785195474,XXXXXXXXXXXX8964,685195474XXXX8964431121084536781,Platinum,1/12/2019,1084536781,PETROL PUMPS,28804,POS
785195474,XXXXXXXXXXXX9458,685195474XXXX9458431361044834771,Platinum,2/5/2019,1044834771,GROCERIES,12422,POS
785195474,XXXXXXXXXXXX9023,685195474XXXX9023431601014414191,Platinum,3/1/2019,1014414191,TRAVEL,35220,POS
785195474,XXXXXXXXXXXX4729,685195474XXXX4729432571044159653,Platinum,6/6/2019,1044159653,TRAVEL,46961,POS
785195474,XXXXXXXXXXXX5166,685195474XXXX5166432631087859460,Platinum,6/12/2019,1087859460,ENTERTAINMENT,25649,POS
785195474,XXXXXXXXXXXX5805,685195474XXXX5805432831090296380,Platinum,7/2/2019,1090296380,WITHDRAWAL,37994,ATM
785195474,XXXXXXXXXXXX7740,685195474XXXX7740432931065186646,Platinum,7/12/2019,1065186646,TRAVEL,38152,POS
785195474,XXXXXXXXXXXX8238,685195474XXXX8238433181083608591,Platinum,8/6/2019,1083608591,TRAVEL,60335,POS
785195474,XXXXXXXXXXXX3512,685195474XXXX3512433521042596545,Platinum,9/9/2019,1042596545,TRAVEL,21883,POS
785195474,XXXXXXXXXXXX6250,685195474XXXX6250433531049824107,Platinum,9/10/2019,1049824107,WITHDRAWAL,31548,ATM
785195474,XXXXXXXXXXXX5656,685195474XXXX5656433821093898826,Platinum,10/9/2019,1093898826,ENTERTAINMENT,76083,POS
785195474,XXXXXXXXXXXX9990,685195474XXXX9990434061000877640,Platinum,11/2/2019,1000877640,FOOD,89474,POS
785195474,XXXXXXXXXXXX8689,685195474XXXX8689434071057496784,Platinum,11/3/2019,1057496784,PETROL PUMPS,89251,POS
785195474,XXXXXXXXXXXX3310,685195474XXXX3310434081034704183,Platinum,11/4/2019,1034704183,GROCERIES,75156,POS
785195474,XXXXXXXXXXXX8634,685195474XXXX8634434351026355516,Platinum,12/1/2019,1026355516,TRAVEL,12095,POS
785195474,XXXXXXXXXXXX4072,685195474XXXX407213/08/20181013160870,Platinum,13/8/2019,1013160870,ENTERTAINMENT,5519,POS
785195474,XXXXXXXXXXXX2654,685195474XXXX265417/07/20181012861141,Platinum,17/7/2019,1012861141,UTILITIES,33956,POS
785195474,XXXXXXXXXXXX3803,685195474XXXX380318/07/20181047455193,Platinum,18/7/2019,1047455193,GROCERIES,18072,POS
785195474,XXXXXXXXXXXX5373,685195474XXXX537319/06/20181027851793,Platinum,19/6/2019,1027851793,PETROL PUMPS,73977,POS
785195474,XXXXXXXXXXXX5902,685195474XXXX590220/06/20181023927865,Platinum,20/6/2019,1023927865,UTILITIES,83501,POS
785195474,XXXXXXXXXXXX6936,685195474XXXX693620/07/20181002525800,Platinum,20/7/2019,1002525800,TRAVEL,94448,POS
785195474,XXXXXXXXXXXX6767,685195474XXXX676720/11/20181017777213,Platinum,20/11/2019,1017777213,UTILITIES,79155,POS
785195474,XXXXXXXXXXXX3976,685195474XXXX397622/04/20181000423868,Platinum,22/4/2019,1000423868,FOOD,54826,POS
785195474,XXXXXXXXXXXX7277,685195474XXXX727724/08/20181021868299,Platinum,24/8/2019,1021868299,FOOD,81799,POS
785195474,XXXXXXXXXXXX9680,685195474XXXX968025/04/20181074716143,Platinum,25/4/2019,1074716143,FOOD,61287,POS
785195474,XXXXXXXXXXXX1113,685195474XXXX111325/06/20181016744278,Platinum,25/6/2019,1016744278,UTILITIES,13382,POS
785195474,XXXXXXXXXXXX1736,685195474XXXX173626/10/20181088924604,Platinum,26/10/2019,1088924604,FOOD,56002,POS
785195474,XXXXXXXXXXXX7717,685195474XXXX771726/11/20181067774771,Platinum,26/11/2019,1067774771,ENTERTAINMENT,65485,POS
785195474,XXXXXXXXXXXX4981,685195474XXXX498127/08/20181041137918,Platinum,27/8/2019,1041137918,PETROL PUMPS,83223,POS
785195474,XXXXXXXXXXXX1363,685195474XXXX136328/01/20181044269923,Platinum,28/1/2019,1044269923,PETROL PUMPS,43294,POS
785195474,XXXXXXXXXXXX6188,685195474XXXX618829/03/20181085343772,Platinum,29/3/2019,1085343772,GROCERIES,89789,POS
785195474,XXXXXXXXXXXX2292,685195474XXXX229231/03/20181056723155,Platinum,31/3/2019,1056723155,WITHDRAWAL,21410,ATM
785195474,XXXXXXXXXXXX9594,685195474XXXX959431/12/20181013345688,Platinum,31/12/2019,1013345688,UTILITIES,76955,POS
785302665,XXXXXXXXXXXX6704,685302665XXXX6704431331034477653,Platinum,2/2/2019,1034477653,UTILITIES,85970,POS
785302665,XXXXXXXXXXXX9926,685302665XXXX9926431991053031779,Platinum,4/9/2019,1053031779,FOOD,29921,POS
785302665,XXXXXXXXXXXX8057,685302665XXXX8057432321034587234,Platinum,5/12/2019,1034587234,ENTERTAINMENT,78108,POS
785302665,XXXXXXXXXXXX5592,685302665XXXX5592432541091031604,Platinum,6/3/2019,1091031604,WITHDRAWAL,52892,ATM
785302665,XXXXXXXXXXXX3536,685302665XXXX3536432551027755938,Platinum,6/4/2019,1027755938,ENTERTAINMENT,56514,POS
785302665,XXXXXXXXXXXX3945,685302665XXXX3945432561099897009,Platinum,6/5/2019,1099897009,GROCERIES,83822,POS
785302665,XXXXXXXXXXXX9977,685302665XXXX9977432601080848072,Platinum,6/9/2019,1080848072,WITHDRAWAL,12682,ATM
785302665,XXXXXXXXXXXX5043,685302665XXXX5043432821070387297,Platinum,7/1/2019,1070387297,UTILITIES,81784,POS
785302665,XXXXXXXXXXXX8464,685302665XXXX8464432871073455517,Platinum,7/6/2019,1073455517,PETROL PUMPS,56227,POS
785302665,XXXXXXXXXXXX7089,685302665XXXX7089432911065936195,Platinum,7/10/2019,1065936195,TRAVEL,80931,POS
785302665,XXXXXXXXXXXX8170,685302665XXXX8170432921066027012,Platinum,7/11/2019,1066027012,UTILITIES,71060,POS
785302665,XXXXXXXXXXXX9785,685302665XXXX9785433141046611114,Platinum,8/2/2019,1046611114,GROCERIES,9637,POS
785302665,XXXXXXXXXXXX2540,685302665XXXX2540433191038549640,Platinum,8/7/2019,1038549640,WITHDRAWAL,63983,ATM
785302665,XXXXXXXXXXXX5956,685302665XXXX5956434351063803091,Platinum,12/1/2019,1063803091,TRAVEL,32773,POS
785302665,XXXXXXXXXXXX5566,685302665XXXX5566434381065050428,Platinum,12/4/2019,1065050428,ENTERTAINMENT,86048,POS
785302665,XXXXXXXXXXXX8798,685302665XXXX879813/12/20181044060172,Platinum,13/12/2019,1044060172,PETROL PUMPS,88801,POS
785302665,XXXXXXXXXXXX6344,685302665XXXX634414/06/20181072923336,Platinum,14/6/2019,1072923336,PETROL PUMPS,84679,POS
785302665,XXXXXXXXXXXX6485,685302665XXXX648514/07/20181063752477,Platinum,14/7/2019,1063752477,PETROL PUMPS,95909,POS
785302665,XXXXXXXXXXXX3022,685302665XXXX302215/11/20181010163165,Platinum,15/11/2019,1010163165,ENTERTAINMENT,23324,POS
785302665,XXXXXXXXXXXX9025,685302665XXXX902517/03/20181095348707,Platinum,17/3/2019,1095348707,TRAVEL,47619,POS
785302665,XXXXXXXXXXXX9553,685302665XXXX955321/12/20181036838740,Platinum,21/12/2019,1036838740,UTILITIES,64040,POS
785302665,XXXXXXXXXXXX9412,685302665XXXX941224/07/20181028206091,Platinum,24/7/2019,1028206091,UTILITIES,21529,POS
785302665,XXXXXXXXXXXX3674,685302665XXXX367425/08/20181052662644,Platinum,25/8/2019,1052662644,PETROL PUMPS,26341,POS
785302665,XXXXXXXXXXXX9160,685302665XXXX916026/05/20181031866546,Platinum,26/5/2019,1031866546,WITHDRAWAL,81054,ATM
785302665,XXXXXXXXXXXX6415,685302665XXXX641527/07/20181034981657,Platinum,27/7/2019,1034981657,TRAVEL,68346,POS
785302665,XXXXXXXXXXXX4216,685302665XXXX421628/04/20181041087422,Platinum,28/4/2019,1041087422,UTILITIES,33493,POS
785302665,XXXXXXXXXXXX6907,685302665XXXX690729/01/20181081449324,Platinum,29/1/2019,1081449324,TRAVEL,68813,POS
785302666,XXXXXXXXXXXX6734,685302666XXXX6734433191085401168,Membership,8/7/2019,1085401168,GROCERIES,5899,POS
785302666,XXXXXXXXXXXX9386,685302666XXXX938615/04/20181018205700,Membership,15/4/2019,1018205700,UTILITIES,86319,POS
785302666,XXXXXXXXXXXX1690,685302666XXXX169017/07/20181095408399,Membership,17/7/2019,1095408399,UTILITIES,34671,POS
785302666,XXXXXXXXXXXX9063,685302666XXXX906317/12/20181052598683,Membership,17/12/2019,1052598683,UTILITIES,30419,POS
785302666,XXXXXXXXXXXX2745,685302666XXXX274518/02/20181040233228,Membership,18/2/2019,1040233228,GROCERIES,90967,POS
785302666,XXXXXXXXXXXX3975,685302666XXXX397520/04/20181062185777,Membership,20/4/2019,1062185777,ENTERTAINMENT,16888,POS
785302666,XXXXXXXXXXXX3307,685302666XXXX330723/08/20181018092127,Membership,23/8/2019,1018092127,UTILITIES,26040,POS
785302666,XXXXXXXXXXXX4166,685302666XXXX416626/01/20181030084959,Membership,26/1/2019,1030084959,PETROL PUMPS,66263,POS
785302666,XXXXXXXXXXXX8412,685302666XXXX841226/03/20181068779166,Membership,26/3/2019,1068779166,ENTERTAINMENT,79437,POS
785302666,XXXXXXXXXXXX1308,685302666XXXX130826/10/20181029928067,Membership,26/10/2019,1029928067,TRAVEL,36809,POS
785302666,XXXXXXXXXXXX7350,685302666XXXX735027/08/20181041525005,Membership,27/8/2019,1041525005,PETROL PUMPS,52396,POS
785302666,XXXXXXXXXXXX8720,685302666XXXX872029/05/20181020501945,Membership,29/5/2019,1020501945,FOOD,20720,POS
785302669,XXXXXXXXXXXX1942,685302669XXXX1942431061038929002,Membership,1/6/2019,1038929002,UTILITIES,47712,POS
785302669,XXXXXXXXXXXX2272,685302669XXXX2272431331087627190,Membership,2/2/2019,1087627190,TRAVEL,30981,POS
785302669,XXXXXXXXXXXX8462,685302669XXXX8462431391095882594,Membership,2/8/2019,1095882594,ENTERTAINMENT,93513,POS
785302669,XXXXXXXXXXXX7102,685302669XXXX7102431621052803010,Membership,3/3/2019,1052803010,WITHDRAWAL,35753,ATM
785302669,XXXXXXXXXXXX5308,685302669XXXX5308431681022644916,Membership,3/9/2019,1022644916,ENTERTAINMENT,6981,POS
785302669,XXXXXXXXXXXX1696,685302669XXXX1696431711020911538,Membership,3/12/2019,1020911538,ENTERTAINMENT,13740,POS
785302669,XXXXXXXXXXXX1251,685302669XXXX1251431971026778307,Membership,4/7/2019,1026778307,PETROL PUMPS,33150,POS
785302669,XXXXXXXXXXXX4610,685302669XXXX4610431971092028512,Membership,4/7/2019,1092028512,TRAVEL,19281,POS
785302669,XXXXXXXXXXXX8520,685302669XXXX8520432221083157239,Membership,5/2/2019,1083157239,UTILITIES,89505,POS
785302669,XXXXXXXXXXXX4067,685302669XXXX4067432251062742269,Membership,5/5/2019,1062742269,PETROL PUMPS,29037,POS
785302669,XXXXXXXXXXXX4932,685302669XXXX4932432271054644258,Membership,5/7/2019,1054644258,ENTERTAINMENT,66498,POS
785302669,XXXXXXXXXXXX6572,685302669XXXX6572432521098300976,Membership,6/1/2019,1098300976,UTILITIES,13138,POS
785302669,XXXXXXXXXXXX9394,685302669XXXX9394432561003926811,Membership,6/5/2019,1003926811,TRAVEL,41544,POS
785302669,XXXXXXXXXXXX5992,685302669XXXX5992432841072686589,Membership,7/3/2019,1072686589,PETROL PUMPS,94538,POS
785302669,XXXXXXXXXXXX3804,685302669XXXX3804433241044855174,Membership,8/12/2019,1044855174,UTILITIES,32836,POS
785302669,XXXXXXXXXXXX7036,685302669XXXX7036433541004525678,Membership,9/11/2019,1004525678,TRAVEL,9593,POS
785302669,XXXXXXXXXXXX8336,685302669XXXX8336434081065447879,Membership,11/4/2019,1065447879,TRAVEL,54205,POS
785302669,XXXXXXXXXXXX9998,685302669XXXX9998434091042015531,Membership,11/5/2019,1042015531,TRAVEL,12647,POS
785302669,XXXXXXXXXXXX3480,685302669XXXX3480434141052875298,Membership,11/10/2019,1052875298,TRAVEL,60556,POS
785302669,XXXXXXXXXXXX1549,685302669XXXX1549434391033305855,Membership,12/5/2019,1033305855,FOOD,18870,POS
785302669,XXXXXXXXXXXX3124,685302669XXXX312413/07/20181005985966,Membership,13/7/2019,1005985966,PETROL PUMPS,644,POS
785302669,XXXXXXXXXXXX9116,685302669XXXX911615/08/20181094228639,Membership,15/8/2019,1094228639,UTILITIES,1176,POS
785302669,XXXXXXXXXXXX8786,685302669XXXX878615/10/20181050289896,Membership,15/10/2019,1050289896,PETROL PUMPS,54430,POS
785302669,XXXXXXXXXXXX9671,685302669XXXX967118/09/20181095700647,Membership,18/9/2019,1095700647,WITHDRAWAL,27192,ATM
785302669,XXXXXXXXXXXX5700,685302669XXXX570018/11/20181070480630,Membership,18/11/2019,1070480630,ENTERTAINMENT,4291,POS
785302669,XXXXXXXXXXXX3772,685302669XXXX377219/03/20181009866909,Membership,19/3/2019,1009866909,UTILITIES,20498,POS
785302669,XXXXXXXXXXXX3547,685302669XXXX354720/10/20181052038265,Membership,20/10/2019,1052038265,UTILITIES,95360,POS
785302669,XXXXXXXXXXXX7447,685302669XXXX744721/03/20181077042580,Membership,21/3/2019,1077042580,PETROL PUMPS,80178,POS
785302669,XXXXXXXXXXXX5180,685302669XXXX518021/05/20181032153657,Membership,21/5/2019,1032153657,ENTERTAINMENT,60954,POS
785302669,XXXXXXXXXXXX9347,685302669XXXX934721/12/20181049380443,Membership,21/12/2019,1049380443,UTILITIES,70810,POS
785302669,XXXXXXXXXXXX6983,685302669XXXX698322/09/20181070338087,Membership,22/9/2019,1070338087,WITHDRAWAL,33851,ATM
785302669,XXXXXXXXXXXX3538,685302669XXXX353826/11/20181025840978,Membership,26/11/2019,1025840978,WITHDRAWAL,95671,ATM
785302669,XXXXXXXXXXXX7831,685302669XXXX783127/08/20181084459936,Membership,27/8/2019,1084459936,TRAVEL,18959,POS
785302669,XXXXXXXXXXXX8954,685302669XXXX895429/11/20181029928935,Membership,29/11/2019,1029928935,UTILITIES,85172,POS
784385747,XXXXXXXXXXXX4857,684385747XXXX4857431011009191283,Platinum,1/1/2019,1009191283,FOOD,17785,POS
784385747,XXXXXXXXXXXX1243,684385747XXXX1243431031081662262,Platinum,1/3/2019,1081662262,UTILITIES,37912,POS
784385747,XXXXXXXXXXXX8494,684385747XXXX8494431051020309898,Platinum,1/5/2019,1020309898,TRAVEL,55966,POS
784385747,XXXXXXXXXXXX2848,684385747XXXX2848431061046508101,Platinum,1/6/2019,1046508101,UTILITIES,48951,POS
784385747,XXXXXXXXXXXX9258,684385747XXXX9258431321097522919,Platinum,2/1/2019,1097522919,TRAVEL,94715,POS
784385747,XXXXXXXXXXXX3069,684385747XXXX3069431601011972451,Platinum,3/1/2019,1011972451,PETROL PUMPS,91286,POS
784385747,XXXXXXXXXXXX5069,684385747XXXX5069431981026750245,Platinum,4/8/2019,1026750245,TRAVEL,31374,POS
784385747,XXXXXXXXXXXX5721,684385747XXXX5721432221010958703,Platinum,5/2/2019,1010958703,UTILITIES,17167,POS
784385747,XXXXXXXXXXXX7810,684385747XXXX7810432291034530243,Platinum,5/9/2019,1034530243,GROCERIES,22498,POS
784385747,XXXXXXXXXXXX3571,684385747XXXX3571432601090461704,Platinum,6/9/2019,1090461704,ENTERTAINMENT,93534,POS
784385747,XXXXXXXXXXXX8920,684385747XXXX8920432821074833516,Platinum,7/1/2019,1074833516,FOOD,54520,POS
784385747,XXXXXXXXXXXX3249,684385747XXXX3249432841062637501,Platinum,7/3/2019,1062637501,ENTERTAINMENT,64872,POS
784385747,XXXXXXXXXXXX1817,684385747XXXX1817432881099462395,Platinum,7/7/2019,1099462395,PETROL PUMPS,68845,POS
784385747,XXXXXXXXXXXX9278,684385747XXXX9278433221097875560,Platinum,8/10/2019,1097875560,PETROL PUMPS,69651,POS
784385747,XXXXXXXXXXXX8501,684385747XXXX8501433501008858746,Platinum,9/7/2019,1008858746,ENTERTAINMENT,76873,POS
784385747,XXXXXXXXXXXX8082,684385747XXXX8082433741099625769,Platinum,10/1/2019,1099625769,ENTERTAINMENT,51084,POS
784385747,XXXXXXXXXXXX2293,684385747XXXX2293433751024312629,Platinum,10/2/2019,1024312629,FOOD,23415,POS
784385747,XXXXXXXXXXXX8919,684385747XXXX891914/02/20181020496757,Platinum,14/2/2019,1020496757,PETROL PUMPS,60875,POS
784385747,XXXXXXXXXXXX1984,684385747XXXX198417/04/20181084462302,Platinum,17/4/2019,1084462302,WITHDRAWAL,74031,ATM
784385747,XXXXXXXXXXXX9458,684385747XXXX945817/08/20181099738368,Platinum,17/8/2019,1099738368,PETROL PUMPS,14687,POS
784385747,XXXXXXXXXXXX2090,684385747XXXX209018/04/20181011505646,Platinum,18/4/2019,1011505646,UTILITIES,79443,POS
784385747,XXXXXXXXXXXX7808,684385747XXXX780819/11/20181094891192,Platinum,19/11/2019,1094891192,UTILITIES,46017,POS
784385747,XXXXXXXXXXXX7326,684385747XXXX732620/07/20181011769738,Platinum,20/7/2019,1011769738,GROCERIES,67189,POS
784385747,XXXXXXXXXXXX1789,684385747XXXX178922/03/20181005285743,Platinum,22/3/2019,1005285743,TRAVEL,95703,POS
784385747,XXXXXXXXXXXX9427,684385747XXXX942724/06/20181017374610,Platinum,24/6/2019,1017374610,ENTERTAINMENT,87585,POS
784385747,XXXXXXXXXXXX3676,684385747XXXX367625/06/20181048030411,Platinum,25/6/2019,1048030411,PETROL PUMPS,6835,POS
784385747,XXXXXXXXXXXX6663,684385747XXXX666327/10/20181003493919,Platinum,27/10/2019,1003493919,GROCERIES,43895,POS
784385747,XXXXXXXXXXXX7532,684385747XXXX753228/04/20181038212292,Platinum,28/4/2019,1038212292,FOOD,63995,POS
784385747,XXXXXXXXXXXX7926,684385747XXXX792629/01/20181043262869,Platinum,29/1/2019,1043262869,GROCERIES,15391,POS
784385747,XXXXXXXXXXXX8197,684385747XXXX819731/10/20181050338522,Platinum,31/10/2019,1050338522,FOOD,12657,POS
785302675,XXXXXXXXXXXX5079,685302675XXXX5079431021017220650,Platinum,1/2/2019,1017220650,TRAVEL,3454,POS
785302675,XXXXXXXXXXXX1327,685302675XXXX1327431041056941033,Platinum,1/4/2019,1056941033,TRAVEL,41238,POS
785302675,XXXXXXXXXXXX1260,685302675XXXX1260431111075535004,Platinum,1/11/2019,1075535004,GROCERIES,49497,POS
785302675,XXXXXXXXXXXX1650,685302675XXXX1650431351090152169,Platinum,2/4/2019,1090152169,GROCERIES,92190,POS
785302675,XXXXXXXXXXXX6469,685302675XXXX6469432021014456068,Platinum,4/12/2019,1014456068,WITHDRAWAL,2548,ATM
785302675,XXXXXXXXXXXX2088,685302675XXXX2088432241054632433,Platinum,5/4/2019,1054632433,TRAVEL,18947,POS
785302675,XXXXXXXXXXXX1302,685302675XXXX1302432601068193348,Platinum,6/9/2019,1068193348,ENTERTAINMENT,55743,POS
785302675,XXXXXXXXXXXX2556,685302675XXXX2556432611078236540,Platinum,6/10/2019,1078236540,UTILITIES,78581,POS
785302675,XXXXXXXXXXXX3264,685302675XXXX3264432931004451323,Platinum,7/12/2019,1004451323,TRAVEL,75634,POS
785302675,XXXXXXXXXXXX8626,685302675XXXX8626433201018587559,Platinum,8/8/2019,1018587559,ENTERTAINMENT,52820,POS
785302675,XXXXXXXXXXXX9474,685302675XXXX9474433791055075194,Platinum,10/6/2019,1055075194,TRAVEL,39649,POS
785302675,XXXXXXXXXXXX8247,685302675XXXX8247434351041619863,Platinum,12/1/2019,1041619863,PETROL PUMPS,89064,POS
785302675,XXXXXXXXXXXX5525,685302675XXXX5525434401000892118,Platinum,12/6/2019,1000892118,WITHDRAWAL,84519,ATM
785302675,XXXXXXXXXXXX5548,685302675XXXX554813/09/20181036690598,Platinum,13/9/2019,1036690598,GROCERIES,22023,POS
785302675,XXXXXXXXXXXX7302,685302675XXXX730214/05/20181100103414,Platinum,14/5/2019,1100103414,UTILITIES,88871,POS
785302675,XXXXXXXXXXXX1921,685302675XXXX192120/10/20181050610491,Platinum,20/10/2019,1050610491,GROCERIES,2895,POS
785302675,XXXXXXXXXXXX8444,685302675XXXX844420/12/20181050531460,Platinum,20/12/2019,1050531460,UTILITIES,31231,POS
785302675,XXXXXXXXXXXX3149,685302675XXXX314923/06/20181089116259,Platinum,23/6/2019,1089116259,GROCERIES,76996,POS
785302675,XXXXXXXXXXXX7370,685302675XXXX737024/04/20181098590527,Platinum,24/4/2019,1098590527,TRAVEL,35108,POS
785302675,XXXXXXXXXXXX1802,685302675XXXX180224/06/20181080542019,Platinum,24/6/2019,1080542019,GROCERIES,62779,POS
